SEQN,RIDAGEYR,FIAINTRP,RIDAGEMN,WTMEC2YR,SIAINTRP,DMDHHSIZ,AIALANG,RIDAGEEX,DMDCITZN,DMDHRGND,DMDHRMAR,INDHHINC,RIDEXPRG,DMDEDUC2,DMDHREDU,FIALANG,RIDEXMON,DMQMILIT,DMDMARTL,SDDSRVYR,SDMVSTRA,MIALANG,SDMVPSU,INDFMPIR,SIALANG,MIAINTRP,WTINT2YR,DMDEDUC3,DMDBORN,RIAGENDR,DMDHRBRN,INDFMINC,DMDHRAGE,DMDSCHOL,RIDRETH1,DMDHSEDU,FIAPROXY,MIAPROXY,DMDYRSUS,RIDSTATR,SIAPROXY,SourceYear
31403.0,21.0,2.0,254.0,26775.589055,2.0,4.0,1.0,255.0,1.0,1.0,6.0,8.0,2.0,4.0,4.0,1.0,2.0,2.0,6.0,4.0,48.0,1.0,1.0,2.79,1.0,2.0,26429.321972,,1.0,2.0,1.0,8.0,24.0,,4.0,,2.0,2.0,,2.0,2.0,2005
31404.0,2.0,1.0,33.0,4861.980852,1.0,4.0,,35.0,1.0,1.0,1.0,11.0,,,1.0,1.0,1.0,,,4.0,58.0,,1.0,4.13,1.0,,4638.820951,,1.0,1.0,2.0,11.0,31.0,,1.0,5.0,2.0,,,2.0,1.0,2005
31405.0,3.0,2.0,38.0,9335.180703,2.0,4.0,,39.0,1.0,1.0,1.0,4.0,,,2.0,1.0,2.0,,,4.0,54.0,,1.0,0.81,2.0,,8846.453348,,1.0,1.0,2.0,4.0,30.0,,1.0,2.0,2.0,,,2.0,1.0,2005
31406.0,20.0,2.0,244.0,5986.036106,2.0,3.0,1.0,246.0,1.0,1.0,,2.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,4.0,45.0,1.0,1.0,0.36,1.0,2.0,5928.19782,,1.0,2.0,1.0,1.0,42.0,,2.0,,2.0,2.0,,2.0,2.0,2005
31407.0,64.0,2.0,769.0,12631.861785,2.0,4.0,1.0,769.0,1.0,1.0,1.0,11.0,,5.0,5.0,1.0,2.0,2.0,1.0,4.0,51.0,1.0,1.0,4.13,1.0,2.0,12128.372014,,1.0,2.0,1.0,11.0,65.0,,4.0,5.0,2.0,2.0,,2.0,2.0,2005
31408.0,1.0,2.0,23.0,6453.28455,2.0,4.0,,23.0,1.0,2.0,,5.0,,,4.0,1.0,2.0,,,4.0,46.0,,2.0,1.0,1.0,,6085.289634,,1.0,2.0,1.0,5.0,28.0,,5.0,,2.0,,,2.0,1.0,2005
31409.0,7.0,2.0,84.0,11281.214683,2.0,5.0,,85.0,1.0,1.0,1.0,11.0,,,4.0,1.0,2.0,,,4.0,50.0,,1.0,4.42,1.0,,10588.925852,0.0,1.0,1.0,3.0,11.0,42.0,,4.0,5.0,2.0,,,2.0,1.0,2005
31410.0,42.0,2.0,513.0,102931.25518,2.0,5.0,1.0,514.0,1.0,1.0,1.0,11.0,,5.0,5.0,1.0,1.0,1.0,1.0,4.0,50.0,1.0,1.0,3.54,1.0,2.0,99218.01162,,1.0,1.0,1.0,11.0,42.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2005
31411.0,4.0,2.0,54.0,9598.461752,2.0,3.0,,55.0,1.0,2.0,1.0,9.0,,,4.0,1.0,1.0,,,4.0,58.0,,2.0,3.61,1.0,,9157.90227,,1.0,1.0,1.0,9.0,26.0,,1.0,5.0,2.0,,,2.0,1.0,2005
31412.0,2.0,2.0,33.0,5970.110289,2.0,7.0,,34.0,1.0,2.0,,9.0,,,3.0,1.0,1.0,,,4.0,49.0,,1.0,1.19,1.0,,5974.624984,,1.0,1.0,1.0,5.0,27.0,,1.0,,2.0,,,2.0,1.0,2005
31413.0,34.0,2.0,409.0,75163.44684,2.0,4.0,1.0,410.0,2.0,1.0,1.0,7.0,,3.0,3.0,1.0,1.0,2.0,1.0,4.0,44.0,1.0,2.0,1.9,1.0,2.0,73828.775672,,3.0,1.0,3.0,7.0,34.0,,2.0,3.0,2.0,2.0,6.0,2.0,2.0,2005
31414.0,2.0,2.0,26.0,6854.598431,2.0,6.0,,27.0,1.0,1.0,1.0,4.0,,,2.0,2.0,1.0,,,4.0,55.0,,2.0,0.63,2.0,,6539.979441,,1.0,1.0,2.0,4.0,26.0,,1.0,3.0,2.0,,,2.0,1.0,2005
31415.0,23.0,1.0,276.0,29163.973826,1.0,6.0,2.0,276.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,57.0,2.0,1.0,0.85,2.0,2.0,27304.290374,,2.0,2.0,2.0,5.0,25.0,,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2005
31416.0,52.0,2.0,634.0,108893.709967,2.0,2.0,,636.0,1.0,2.0,1.0,12.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,46.0,,1.0,,1.0,,107145.586361,,1.0,2.0,1.0,12.0,52.0,,3.0,,2.0,,,2.0,2.0,2005
31417.0,12.0,2.0,153.0,21504.633617,2.0,7.0,1.0,154.0,1.0,1.0,1.0,11.0,2.0,,1.0,2.0,2.0,,,4.0,51.0,1.0,1.0,0.8,2.0,2.0,21324.512192,5.0,1.0,2.0,3.0,6.0,44.0,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,2005
31418.0,11.0,2.0,133.0,9653.121447,2.0,5.0,1.0,133.0,1.0,1.0,1.0,6.0,2.0,,1.0,1.0,1.0,,,4.0,53.0,1.0,2.0,1.07,1.0,2.0,9500.928796,4.0,1.0,2.0,2.0,6.0,56.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,2005
31419.0,0.0,2.0,5.0,8108.494457,2.0,3.0,,5.0,1.0,1.0,1.0,3.0,,,3.0,1.0,2.0,,,4.0,46.0,,1.0,0.8,1.0,,7857.134014,,1.0,2.0,1.0,3.0,22.0,,3.0,4.0,2.0,,,2.0,1.0,2005
31420.0,29.0,2.0,359.0,25151.255285,2.0,4.0,1.0,360.0,2.0,1.0,5.0,6.0,,1.0,1.0,2.0,2.0,2.0,5.0,4.0,50.0,,1.0,1.24,2.0,,23039.926007,,2.0,1.0,2.0,5.0,29.0,,1.0,,2.0,,2.0,2.0,2.0,2005
31421.0,3.0,2.0,38.0,10846.502128,2.0,3.0,,39.0,1.0,1.0,1.0,4.0,,,2.0,1.0,1.0,,,4.0,57.0,,1.0,0.93,2.0,,10369.460582,,1.0,2.0,2.0,4.0,23.0,,1.0,3.0,2.0,,,2.0,1.0,2005
31422.0,4.0,2.0,52.0,10040.44817,2.0,6.0,,53.0,1.0,1.0,,11.0,,,,1.0,1.0,,,4.0,53.0,,2.0,5.0,1.0,,9933.074996,,1.0,2.0,,11.0,35.0,,4.0,,2.0,,,2.0,1.0,2005
31423.0,12.0,2.0,148.0,7757.387105,2.0,7.0,1.0,148.0,1.0,1.0,1.0,6.0,,,1.0,1.0,1.0,,,4.0,55.0,1.0,2.0,0.84,1.0,2.0,7648.479396,6.0,1.0,1.0,1.0,6.0,76.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,2005
31424.0,3.0,1.0,41.0,9151.062723,1.0,4.0,,41.0,2.0,2.0,5.0,1.0,,,1.0,1.0,2.0,,,4.0,45.0,,1.0,0.21,1.0,,8563.983877,,3.0,2.0,3.0,1.0,47.0,,4.0,,2.0,,2.0,2.0,1.0,2005
31425.0,63.0,2.0,766.0,70945.573995,2.0,2.0,1.0,767.0,1.0,1.0,1.0,9.0,,4.0,5.0,1.0,2.0,2.0,1.0,4.0,46.0,1.0,2.0,4.73,1.0,2.0,70166.297385,,1.0,2.0,1.0,9.0,70.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2005
31426.0,16.0,2.0,198.0,36691.04869,2.0,5.0,1.0,199.0,1.0,2.0,1.0,6.0,2.0,,4.0,1.0,1.0,,5.0,4.0,54.0,1.0,2.0,1.28,1.0,2.0,35425.937554,10.0,3.0,2.0,3.0,6.0,55.0,1.0,5.0,4.0,2.0,2.0,4.0,2.0,2.0,2005
31427.0,16.0,2.0,201.0,4060.618776,2.0,6.0,1.0,201.0,1.0,2.0,1.0,2.0,2.0,,2.0,1.0,2.0,,5.0,4.0,45.0,1.0,2.0,0.32,1.0,2.0,3928.7192,9.0,1.0,2.0,1.0,2.0,38.0,2.0,4.0,1.0,2.0,2.0,,2.0,2.0,2005
31428.0,14.0,2.0,173.0,5171.591403,2.0,7.0,1.0,173.0,1.0,2.0,1.0,5.0,,,2.0,1.0,1.0,,5.0,4.0,57.0,1.0,1.0,0.51,1.0,2.0,5098.986264,8.0,1.0,1.0,1.0,5.0,33.0,1.0,1.0,2.0,2.0,2.0,,2.0,1.0,2005
31429.0,40.0,2.0,483.0,24064.317519,2.0,6.0,1.0,484.0,1.0,1.0,1.0,10.0,,2.0,2.0,1.0,1.0,2.0,1.0,4.0,51.0,1.0,2.0,2.61,1.0,2.0,23310.38719,,1.0,1.0,1.0,10.0,40.0,,4.0,4.0,2.0,2.0,,2.0,2.0,2005
31430.0,19.0,2.0,229.0,41383.595855,2.0,3.0,1.0,229.0,1.0,1.0,,12.0,2.0,,3.0,1.0,2.0,2.0,5.0,4.0,54.0,1.0,1.0,0.05,1.0,2.0,39956.685209,15.0,1.0,2.0,1.0,1.0,20.0,3.0,3.0,,2.0,2.0,,2.0,2.0,2005
31431.0,20.0,,244.0,1537.424539,2.0,7.0,1.0,244.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,2.0,5.0,4.0,57.0,1.0,2.0,,1.0,2.0,1547.159611,,1.0,2.0,,,37.0,,1.0,,,2.0,,2.0,2.0,2005
31432.0,45.0,2.0,546.0,108347.487764,2.0,5.0,1.0,546.0,1.0,1.0,1.0,11.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,46.0,1.0,1.0,5.0,1.0,2.0,106827.488167,,1.0,2.0,1.0,11.0,46.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2005
31433.0,4.0,2.0,50.0,8465.272242,2.0,4.0,,51.0,1.0,2.0,3.0,9.0,,,3.0,1.0,1.0,,,4.0,54.0,,2.0,2.75,1.0,,8092.959905,,1.0,2.0,1.0,9.0,50.0,,1.0,,2.0,,,2.0,1.0,2005
31434.0,57.0,2.0,688.0,35402.116425,2.0,3.0,1.0,689.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,2.0,1.0,4.0,50.0,1.0,1.0,1.18,1.0,2.0,34454.943815,,1.0,1.0,1.0,4.0,57.0,,3.0,3.0,2.0,2.0,,2.0,2.0,2005
31435.0,38.0,2.0,458.0,26212.570992,2.0,4.0,1.0,459.0,1.0,1.0,1.0,7.0,,3.0,5.0,1.0,1.0,2.0,1.0,4.0,54.0,1.0,2.0,2.0,1.0,2.0,24338.122345,,3.0,1.0,3.0,7.0,44.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2005
31436.0,0.0,2.0,3.0,21216.715924,2.0,4.0,,4.0,1.0,2.0,1.0,11.0,,,4.0,1.0,2.0,,,4.0,48.0,,2.0,5.0,1.0,,20299.559763,,1.0,2.0,3.0,11.0,34.0,,3.0,3.0,2.0,,,2.0,1.0,2005
31437.0,59.0,2.0,710.0,39220.172666,2.0,3.0,1.0,711.0,1.0,1.0,1.0,5.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,4.0,50.0,1.0,2.0,1.39,1.0,2.0,39024.120008,,1.0,2.0,1.0,5.0,65.0,,5.0,4.0,2.0,2.0,,2.0,2.0,2005
31438.0,5.0,2.0,61.0,17316.638096,2.0,5.0,,62.0,1.0,2.0,1.0,6.0,,,4.0,1.0,2.0,,,4.0,47.0,,2.0,1.33,1.0,,16541.248024,,1.0,2.0,1.0,6.0,29.0,,3.0,2.0,2.0,,,2.0,1.0,2005
31439.0,31.0,2.0,380.0,9059.698884,2.0,3.0,1.0,381.0,1.0,2.0,1.0,8.0,1.0,5.0,5.0,1.0,2.0,2.0,1.0,4.0,47.0,1.0,1.0,3.11,1.0,2.0,8530.55657,,1.0,2.0,1.0,8.0,31.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2005
31440.0,30.0,2.0,368.0,21822.132726,2.0,1.0,1.0,369.0,1.0,1.0,5.0,8.0,,4.0,4.0,1.0,1.0,2.0,5.0,4.0,58.0,1.0,1.0,5.0,1.0,2.0,21329.361132,,1.0,1.0,1.0,8.0,30.0,,1.0,,2.0,2.0,,2.0,2.0,2005
31441.0,62.0,2.0,751.0,9562.946344,2.0,2.0,1.0,752.0,1.0,1.0,3.0,9.0,,4.0,4.0,1.0,2.0,1.0,3.0,4.0,51.0,1.0,2.0,4.24,1.0,2.0,8756.927856,,1.0,1.0,1.0,9.0,62.0,,4.0,,2.0,2.0,,2.0,2.0,2005
31442.0,67.0,2.0,812.0,14680.501483,2.0,4.0,1.0,813.0,1.0,2.0,1.0,7.0,,4.0,,1.0,1.0,1.0,1.0,4.0,55.0,1.0,2.0,1.8,1.0,2.0,15623.1843,,1.0,1.0,,7.0,73.0,,1.0,4.0,2.0,2.0,,2.0,2.0,2005
31443.0,19.0,2.0,230.0,4907.60505,2.0,6.0,1.0,231.0,1.0,2.0,3.0,8.0,2.0,,4.0,1.0,1.0,2.0,5.0,4.0,53.0,1.0,1.0,1.78,1.0,2.0,4703.878704,13.0,1.0,2.0,1.0,8.0,47.0,3.0,1.0,,2.0,2.0,,2.0,2.0,2005
31444.0,38.0,2.0,462.0,0.0,2.0,4.0,,,1.0,2.0,1.0,11.0,,1.0,4.0,1.0,,2.0,1.0,4.0,53.0,,2.0,4.0,1.0,,92457.957992,,1.0,1.0,1.0,11.0,35.0,,3.0,1.0,2.0,,,1.0,2.0,2005
31445.0,3.0,2.0,36.0,8341.784382,2.0,5.0,,37.0,2.0,1.0,6.0,4.0,,,3.0,2.0,1.0,,,4.0,53.0,,1.0,0.71,2.0,,7958.905093,,2.0,1.0,2.0,4.0,32.0,,1.0,,2.0,,2.0,2.0,1.0,2005
31446.0,18.0,2.0,220.0,20450.177307,2.0,5.0,1.0,220.0,1.0,2.0,1.0,7.0,1.0,,4.0,1.0,2.0,2.0,5.0,4.0,46.0,1.0,2.0,1.71,1.0,2.0,19709.435866,13.0,1.0,2.0,1.0,7.0,43.0,3.0,3.0,3.0,2.0,2.0,,2.0,2.0,2005
31447.0,85.0,2.0,,10175.464016,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,,3.0,3.0,1.0,2.0,2.0,2.0,4.0,44.0,1.0,2.0,0.71,1.0,2.0,9866.367972,,1.0,1.0,1.0,2.0,85.0,,3.0,,2.0,2.0,,2.0,2.0,2005
31448.0,2.0,2.0,32.0,4946.609893,2.0,5.0,,33.0,1.0,1.0,1.0,7.0,,,1.0,1.0,1.0,,,4.0,49.0,,2.0,1.71,2.0,,4802.986833,,1.0,2.0,2.0,7.0,43.0,,1.0,1.0,2.0,,,2.0,1.0,2005
31449.0,37.0,2.0,446.0,0.0,2.0,1.0,,,1.0,2.0,5.0,9.0,3.0,4.0,4.0,1.0,,2.0,5.0,4.0,52.0,,2.0,5.0,1.0,,72256.712787,,1.0,2.0,1.0,9.0,37.0,,3.0,,2.0,,,1.0,2.0,2005
31450.0,1.0,2.0,20.0,13658.688672,2.0,4.0,,21.0,1.0,1.0,1.0,8.0,,,3.0,1.0,2.0,,,4.0,47.0,,1.0,2.58,1.0,,12752.162229,,1.0,1.0,1.0,8.0,36.0,,3.0,3.0,2.0,,,2.0,1.0,2005
31451.0,17.0,2.0,214.0,4829.432498,2.0,4.0,1.0,215.0,1.0,1.0,2.0,3.0,2.0,,1.0,2.0,1.0,2.0,5.0,4.0,54.0,1.0,2.0,0.52,1.0,2.0,4530.811619,9.0,1.0,2.0,2.0,3.0,51.0,1.0,1.0,,2.0,2.0,,2.0,2.0,2005
31452.0,54.0,2.0,650.0,28371.564388,2.0,3.0,1.0,651.0,1.0,2.0,6.0,9.0,2.0,5.0,5.0,1.0,2.0,2.0,6.0,4.0,55.0,1.0,1.0,3.2,1.0,2.0,28039.976798,,1.0,2.0,1.0,7.0,54.0,,4.0,,2.0,2.0,,2.0,2.0,2005
31453.0,15.0,2.0,188.0,9372.131294,2.0,5.0,1.0,189.0,1.0,2.0,3.0,11.0,2.0,,4.0,1.0,1.0,,5.0,4.0,53.0,1.0,2.0,3.63,1.0,2.0,9372.590582,9.0,1.0,2.0,1.0,11.0,36.0,1.0,5.0,,2.0,2.0,,2.0,1.0,2005
31454.0,75.0,2.0,900.0,15919.814022,2.0,3.0,2.0,900.0,2.0,1.0,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,1.0,4.0,49.0,2.0,2.0,0.43,2.0,2.0,16026.565933,,3.0,1.0,3.0,2.0,75.0,,2.0,1.0,2.0,2.0,5.0,2.0,2.0,2005
31455.0,33.0,2.0,403.0,0.0,2.0,4.0,,,1.0,1.0,1.0,11.0,,4.0,4.0,1.0,,2.0,1.0,4.0,53.0,,2.0,3.75,1.0,,30077.499135,,1.0,1.0,1.0,11.0,33.0,,4.0,,2.0,,,1.0,2.0,2005
31456.0,11.0,2.0,134.0,33086.726658,2.0,5.0,1.0,135.0,1.0,1.0,1.0,11.0,2.0,,5.0,1.0,2.0,,,4.0,52.0,1.0,2.0,5.0,1.0,2.0,31952.347996,5.0,3.0,2.0,3.0,11.0,47.0,2.0,3.0,5.0,2.0,2.0,3.0,2.0,1.0,2005
31457.0,61.0,2.0,743.0,14113.549041,2.0,1.0,1.0,744.0,1.0,2.0,2.0,8.0,,3.0,3.0,1.0,1.0,2.0,2.0,4.0,57.0,1.0,1.0,4.7,1.0,2.0,17069.940447,,1.0,2.0,1.0,8.0,61.0,,1.0,,2.0,2.0,,2.0,2.0,2005
31458.0,13.0,2.0,165.0,4003.679687,2.0,5.0,1.0,166.0,1.0,1.0,1.0,11.0,,,4.0,1.0,2.0,,,4.0,55.0,1.0,1.0,3.76,1.0,2.0,3954.570833,7.0,1.0,1.0,1.0,11.0,34.0,1.0,1.0,4.0,2.0,2.0,,2.0,1.0,2005
31459.0,3.0,2.0,42.0,43784.40695,2.0,4.0,,43.0,1.0,1.0,1.0,11.0,,,5.0,1.0,1.0,,,4.0,50.0,,2.0,4.5,1.0,,43130.605171,,1.0,1.0,1.0,11.0,31.0,,3.0,5.0,2.0,,,2.0,1.0,2005
31460.0,37.0,2.0,449.0,31860.551696,2.0,7.0,1.0,450.0,1.0,2.0,6.0,7.0,,4.0,3.0,1.0,1.0,1.0,3.0,4.0,51.0,1.0,2.0,1.24,1.0,2.0,30467.842184,,1.0,1.0,1.0,7.0,36.0,,4.0,,2.0,2.0,,2.0,2.0,2005
31461.0,0.0,2.0,1.0,5017.790775,2.0,5.0,,2.0,1.0,2.0,6.0,6.0,,,2.0,1.0,1.0,,,4.0,51.0,,2.0,1.07,1.0,,4955.673861,,1.0,1.0,1.0,6.0,22.0,,4.0,,2.0,,,2.0,1.0,2005
31462.0,4.0,2.0,48.0,12597.774729,2.0,3.0,,49.0,1.0,2.0,4.0,3.0,,,2.0,1.0,1.0,,,4.0,56.0,,1.0,0.83,1.0,,11703.006796,,1.0,1.0,1.0,3.0,33.0,,4.0,,2.0,,,2.0,1.0,2005
31463.0,48.0,2.0,576.0,26584.657607,2.0,3.0,1.0,577.0,1.0,1.0,6.0,8.0,,3.0,3.0,1.0,1.0,1.0,3.0,4.0,50.0,1.0,2.0,3.98,1.0,2.0,25524.814092,,1.0,1.0,1.0,8.0,49.0,,4.0,,2.0,2.0,,2.0,2.0,2005
31464.0,64.0,2.0,769.0,54937.100263,2.0,2.0,1.0,770.0,1.0,1.0,1.0,11.0,,5.0,5.0,1.0,2.0,2.0,1.0,4.0,44.0,1.0,1.0,5.0,1.0,2.0,51549.563454,,1.0,1.0,1.0,11.0,64.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2005
31465.0,7.0,2.0,91.0,55250.686311,2.0,3.0,,93.0,1.0,2.0,3.0,10.0,,,4.0,1.0,1.0,,,4.0,54.0,,2.0,4.16,1.0,,53715.871856,1.0,1.0,1.0,1.0,10.0,37.0,1.0,3.0,,2.0,,,2.0,1.0,2005
31466.0,19.0,2.0,233.0,7481.169954,2.0,2.0,1.0,234.0,1.0,1.0,5.0,2.0,,,4.0,1.0,1.0,2.0,5.0,4.0,49.0,1.0,1.0,0.62,1.0,2.0,7162.985905,15.0,1.0,1.0,1.0,2.0,19.0,1.0,4.0,,2.0,2.0,,2.0,2.0,2005
31467.0,0.0,2.0,5.0,5983.60707,2.0,4.0,,6.0,1.0,2.0,3.0,8.0,,,2.0,1.0,1.0,,,4.0,54.0,,2.0,2.4,1.0,,5909.533992,,1.0,1.0,1.0,8.0,34.0,,5.0,,2.0,,,2.0,1.0,2005
31468.0,55.0,2.0,670.0,93854.295017,2.0,3.0,1.0,670.0,1.0,1.0,3.0,5.0,,2.0,2.0,1.0,2.0,2.0,3.0,4.0,48.0,1.0,1.0,1.45,1.0,2.0,89650.905566,,1.0,1.0,1.0,5.0,55.0,,3.0,,2.0,2.0,,2.0,2.0,2005
31469.0,74.0,2.0,891.0,49530.601592,2.0,2.0,1.0,892.0,1.0,1.0,1.0,11.0,,5.0,5.0,1.0,2.0,2.0,1.0,4.0,52.0,1.0,2.0,5.0,1.0,2.0,42824.029063,,1.0,2.0,3.0,11.0,78.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2005
31470.0,26.0,2.0,316.0,22237.017339,2.0,6.0,1.0,316.0,1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,57.0,1.0,1.0,0.68,2.0,2.0,21843.432299,,1.0,2.0,2.0,4.0,27.0,,1.0,3.0,2.0,2.0,,2.0,2.0,2005
31471.0,49.0,2.0,598.0,28267.810461,2.0,2.0,1.0,599.0,1.0,1.0,1.0,7.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,52.0,1.0,1.0,3.27,1.0,2.0,27793.827721,,1.0,2.0,1.0,7.0,52.0,,4.0,2.0,2.0,2.0,,2.0,2.0,2005
31472.0,76.0,2.0,921.0,49780.404355,2.0,2.0,1.0,922.0,1.0,1.0,1.0,4.0,,4.0,4.0,1.0,2.0,1.0,1.0,4.0,46.0,1.0,1.0,1.43,1.0,2.0,46474.071139,,1.0,1.0,1.0,4.0,76.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2005
31473.0,5.0,2.0,69.0,8004.5013,2.0,4.0,,69.0,1.0,2.0,5.0,13.0,,,2.0,1.0,2.0,,,4.0,44.0,,1.0,,1.0,,7279.467843,,1.0,2.0,1.0,13.0,25.0,,4.0,,2.0,,,2.0,1.0,2005
31474.0,6.0,2.0,72.0,47113.965177,2.0,3.0,,72.0,1.0,2.0,5.0,10.0,,,5.0,1.0,2.0,,,4.0,54.0,,1.0,3.12,1.0,,45498.66254,0.0,1.0,2.0,1.0,7.0,24.0,,3.0,,2.0,,,2.0,1.0,2005
31475.0,1.0,2.0,17.0,28116.637231,2.0,5.0,,17.0,1.0,1.0,1.0,7.0,,,4.0,1.0,2.0,,,4.0,55.0,,1.0,1.59,1.0,,26250.53751,,1.0,1.0,1.0,7.0,51.0,,3.0,5.0,2.0,,,2.0,1.0,2005
31476.0,5.0,2.0,67.0,5991.027469,2.0,5.0,,68.0,1.0,2.0,5.0,9.0,,,2.0,1.0,2.0,,,4.0,56.0,,2.0,2.57,1.0,,5677.377514,,1.0,1.0,3.0,9.0,27.0,,1.0,,2.0,,,2.0,1.0,2005
31477.0,35.0,2.0,426.0,30166.883982,2.0,7.0,1.0,427.0,2.0,1.0,5.0,11.0,,1.0,1.0,2.0,2.0,2.0,1.0,4.0,50.0,,1.0,1.56,2.0,,29431.615427,,2.0,1.0,2.0,5.0,28.0,,1.0,,2.0,,2.0,2.0,2.0,2005
31478.0,9.0,2.0,112.0,7169.673437,2.0,6.0,1.0,113.0,2.0,1.0,1.0,7.0,2.0,,1.0,2.0,2.0,,,4.0,55.0,1.0,1.0,1.39,2.0,2.0,6985.516912,3.0,2.0,2.0,2.0,7.0,36.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2005
31479.0,0.0,2.0,2.0,3507.318309,2.0,4.0,,3.0,1.0,1.0,1.0,5.0,,,5.0,1.0,1.0,,,4.0,57.0,,2.0,1.0,1.0,,3475.844456,,1.0,1.0,,5.0,22.0,,1.0,2.0,2.0,,,2.0,1.0,2005
31480.0,17.0,2.0,208.0,2871.094362,2.0,7.0,1.0,209.0,2.0,2.0,1.0,7.0,2.0,,1.0,2.0,2.0,2.0,5.0,4.0,56.0,1.0,2.0,1.08,2.0,2.0,2746.967866,11.0,2.0,2.0,2.0,7.0,43.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2005
31481.0,18.0,2.0,225.0,40137.698526,2.0,4.0,,227.0,1.0,1.0,1.0,7.0,3.0,,3.0,1.0,2.0,2.0,5.0,4.0,46.0,,2.0,2.15,1.0,,38683.840392,15.0,1.0,2.0,1.0,7.0,43.0,2.0,3.0,3.0,2.0,,,2.0,2.0,2005
31482.0,16.0,2.0,197.0,3292.734964,2.0,3.0,1.0,197.0,1.0,1.0,1.0,10.0,,,1.0,2.0,2.0,,5.0,4.0,56.0,1.0,2.0,3.92,2.0,2.0,3183.39262,10.0,1.0,1.0,2.0,10.0,46.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,2005
31483.0,50.0,2.0,603.0,100919.498403,2.0,2.0,1.0,603.0,1.0,1.0,6.0,11.0,,4.0,4.0,1.0,1.0,1.0,6.0,4.0,47.0,1.0,2.0,5.0,1.0,2.0,98473.732756,,3.0,1.0,3.0,11.0,50.0,,3.0,,2.0,2.0,9.0,2.0,2.0,2005
31484.0,7.0,2.0,86.0,9477.89818,2.0,6.0,,86.0,1.0,2.0,1.0,4.0,,,4.0,1.0,2.0,,,4.0,56.0,,2.0,0.56,1.0,,9017.033245,1.0,1.0,1.0,1.0,4.0,32.0,1.0,4.0,2.0,2.0,,,2.0,1.0,2005
31485.0,15.0,2.0,180.0,40534.251492,2.0,3.0,1.0,181.0,1.0,1.0,1.0,10.0,2.0,,3.0,1.0,2.0,,5.0,4.0,46.0,1.0,2.0,4.22,1.0,2.0,39066.029511,9.0,1.0,2.0,1.0,10.0,48.0,1.0,3.0,3.0,2.0,2.0,,2.0,1.0,2005
31486.0,50.0,2.0,607.0,89720.601397,2.0,2.0,1.0,608.0,1.0,1.0,1.0,8.0,,2.0,2.0,1.0,2.0,2.0,1.0,4.0,54.0,1.0,1.0,3.9,1.0,2.0,87029.445475,,1.0,1.0,1.0,8.0,50.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2005
31487.0,37.0,2.0,445.0,38567.020887,2.0,1.0,1.0,446.0,2.0,2.0,3.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,56.0,1.0,1.0,1.57,1.0,2.0,37165.574725,,3.0,2.0,3.0,4.0,37.0,,4.0,,2.0,2.0,3.0,2.0,2.0,2005
31488.0,38.0,2.0,458.0,80729.0734,2.0,4.0,1.0,459.0,1.0,1.0,1.0,6.0,,4.0,4.0,1.0,2.0,1.0,1.0,4.0,46.0,1.0,2.0,1.5,1.0,2.0,79295.573857,,1.0,1.0,1.0,6.0,38.0,,3.0,,2.0,2.0,,2.0,2.0,2005
31489.0,7.0,2.0,92.0,8724.72656,2.0,6.0,,93.0,1.0,1.0,1.0,11.0,,,2.0,1.0,1.0,,,4.0,56.0,,1.0,3.87,1.0,,8500.627744,1.0,1.0,2.0,2.0,11.0,40.0,1.0,1.0,2.0,2.0,,,2.0,1.0,2005
